747 60050
545 506 0.0117647
624 506 0.0117647
704 506 0.0117647
683 506 0.0117647
558 506 0.0117647
548 506 0.0117647
609 506 0.0117647
484 506 0.0117647
443 506 0.0117647
107 506 0.0117647
431 506 0.0117647
439 506 0.0117647
431 506 0.0117647
36 506 0.0117647
106 506 0.0117647
560 506 0.0117647
106 506 0.0117647
455 506 0.0117647
432 506 0.0117647
683 506 0.0117647
443 506 0.0117647
622 506 0.0117647
495 506 0.0117647
702 506 0.0117647
731 506 0.0117647
137 506 0.0117647
622 506 0.0117647
581 506 0.0117647
385 506 0.0117647
542 506 0.0117647
527 506 0.0117647
495 506 0.0117647
331 506 0.0117647
295 506 0.0117647
383 506 0.0117647
383 506 0.0117647
527 506 0.0117647
240 506 0.0117647
181 506 0.0117647
137 506 0.0117647
609 506 0.0117647
212 506 0.0117647
521 506 0.0117647
186 506 0.0117647
731 506 0.0117647
116 506 0.0117647
546 506 0.0117647
400 506 0.0117647
240 506 0.0117647
385 506 0.0117647
542 506 0.0117647
558 506 0.0117647
467 506 0.0117647
455 506 0.0117647
521 506 0.0117647
548 506 0.0117647
263 506 0.0117647
263 506 0.0117647
435 506 0.0117647
212 506 0.0117647
545 506 0.0117647
116 506 0.0117647
467 506 0.0117647
432 506 0.0117647
423 507 0.0041841
551 507 0.0041841
442 507 0.0041841
326 507 0.0041841
587 507 0.0041841
64 507 0.0041841
380 507 0.0041841
638 507 0.0041841
364 507 0.0041841
29 507 0.0041841
120 507 0.0041841
500 507 0.0041841
30 507 0.0041841
229 507 0.0041841
330 507 0.0041841
151 507 0.0041841
432 507 0.0041841
329 507 0.0041841
380 507 0.0041841
87 507 0.0041841
372 507 0.0041841
498 507 0.0041841
542 507 0.0041841
91 507 0.0041841
568 507 0.0041841
397 507 0.0041841
209 507 0.0041841
309 507 0.0041841
329 507 0.0041841
463 507 0.0041841
406 507 0.0041841
500 507 0.0041841
90 507 0.0041841
521 507 0.0041841
484 507 0.0041841
150 507 0.0041841
334 507 0.0041841
402 507 0.0041841
493 507 0.0041841
343 507 0.0041841
432 507 0.0041841
629 507 0.0041841
141 507 0.0041841
36 507 0.0041841
30 507 0.0041841
498 507 0.0041841
351 507 0.0041841
292 507 0.0041841
638 507 0.0041841
136 507 0.0041841
403 507 0.0041841
587 507 0.0041841
405 507 0.0041841
484 507 0.0041841
65 507 0.0041841
206 507 0.0041841
268 507 0.0041841
445 507 0.0041841
546 507 0.0041841
343 507 0.0041841
166 507 0.0041841
571 507 0.0041841
65 507 0.0041841
350 507 0.0041841
61 507 0.0041841
200 507 0.0041841
197 507 0.0041841
379 507 0.0041841
328 507 0.0041841
137 507 0.0041841
66 507 0.0041841
542 507 0.0041841
412 507 0.0041841
332 507 0.0041841
116 507 0.0041841
64 507 0.0041841
332 507 0.0041841
373 507 0.0041841
292 507 0.0041841
376 507 0.0041841
654 507 0.0041841
364 507 0.0041841
330 507 0.0041841
189 507 0.0041841
208 507 0.0041841
286 507 0.0041841
373 507 0.0041841
490 507 0.0041841
268 507 0.0041841
223 507 0.0041841
482 507 0.0041841
260 507 0.0041841
411 507 0.0041841
106 507 0.0041841
439 507 0.0041841
36 507 0.0041841
214 507 0.0041841
295 507 0.0041841
137 507 0.0041841
499 507 0.0041841
556 507 0.0041841
40 507 0.0041841
460 507 0.0041841
260 507 0.0041841
199 507 0.0041841
211 507 0.0041841
412 507 0.0041841
556 507 0.0041841
482 507 0.0041841
229 507 0.0041841
564 507 0.0041841
120 507 0.0041841
166 507 0.0041841
150 507 0.0041841
493 507 0.0041841
629 507 0.0041841
439 507 0.0041841
355 507 0.0041841
568 507 0.0041841
214 507 0.0041841
288 507 0.0041841
141 507 0.0041841
209 507 0.0041841
517 507 0.0041841
460 507 0.0041841
116 507 0.0041841
288 507 0.0041841
546 507 0.0041841
442 507 0.0041841
295 507 0.0041841
462 507 0.0041841
63 507 0.0041841
331 507 0.0041841
68 507 0.0041841
107 507 0.0041841
517 507 0.0041841
27 507 0.0041841
361 507 0.0041841
206 507 0.0041841
151 507 0.0041841
78 507 0.0041841
190 507 0.0041841
66 507 0.0041841
323 507 0.0041841
63 507 0.0041841
172 507 0.0041841
199 507 0.0041841
404 507 0.0041841
350 507 0.0041841
160 507 0.0041841
211 507 0.0041841
286 507 0.0041841
311 507 0.0041841
423 507 0.0041841
564 507 0.0041841
376 507 0.0041841
403 507 0.0041841
360 507 0.0041841
208 507 0.0041841
28 507 0.0041841
96 507 0.0041841
379 507 0.0041841
623 507 0.0041841
463 507 0.0041841
490 507 0.0041841
77 507 0.0041841
361 507 0.0041841
360 507 0.0041841
333 507 0.0041841
128 507 0.0041841
310 507 0.0041841
405 507 0.0041841
189 507 0.0041841
365 507 0.0041841
78 507 0.0041841
311 507 0.0041841
235 507 0.0041841
328 507 0.0041841
283 507 0.0041841
127 507 0.0041841
402 507 0.0041841
41 507 0.0041841
68 507 0.0041841
136 507 0.0041841
654 507 0.0041841
462 507 0.0041841
499 507 0.0041841
29 507 0.0041841
172 507 0.0041841
235 507 0.0041841
27 507 0.0041841
181 507 0.0041841
309 507 0.0041841
372 507 0.0041841
61 507 0.0041841
190 507 0.0041841
331 507 0.0041841
406 507 0.0041841
351 507 0.0041841
28 507 0.0041841
128 507 0.0041841
223 507 0.0041841
181 507 0.0041841
283 507 0.0041841
90 507 0.0041841
521 507 0.0041841
147 507 0.0041841
551 507 0.0041841
91 507 0.0041841
160 507 0.0041841
397 507 0.0041841
334 507 0.0041841
571 507 0.0041841
215 507 0.0041841
365 507 0.0041841
200 507 0.0041841
41 507 0.0041841
87 507 0.0041841
215 507 0.0041841
366 507 0.0041841
40 507 0.0041841
323 507 0.0041841
310 507 0.0041841
366 507 0.0041841
355 507 0.0041841
147 507 0.0041841
404 507 0.0041841
411 507 0.0041841
445 507 0.0041841
96 507 0.0041841
623 507 0.0041841
127 507 0.0041841
326 507 0.0041841
333 507 0.0041841
107 507 0.0041841
106 507 0.0041841
77 507 0.0041841
197 507 0.0041841
133 508 0.00348432
259 508 0.00348432
393 508 0.00348432
452 508 0.00348432
294 508 0.00348432
158 508 0.00348432
354 508 0.00348432
85 508 0.00348432
94 508 0.00348432
59 508 0.00348432
457 508 0.00348432
251 508 0.00348432
99 508 0.00348432
54 508 0.00348432
227 508 0.00348432
541 508 0.00348432
395 508 0.00348432
318 508 0.00348432
32 508 0.00348432
420 508 0.00348432
70 508 0.00348432
31 508 0.00348432
353 508 0.00348432
93 508 0.00348432
148 508 0.00348432
541 508 0.00348432
375 508 0.00348432
313 508 0.00348432
429 508 0.00348432
378 508 0.00348432
218 508 0.00348432
278 508 0.00348432
80 508 0.00348432
48 508 0.00348432
1 508 0.00348432
169 508 0.00348432
440 508 0.00348432
247 508 0.00348432
59 508 0.00348432
205 508 0.00348432
312 508 0.00348432
335 508 0.00348432
132 508 0.00348432
458 508 0.00348432
122 508 0.00348432
15 508 0.00348432
262 508 0.00348432
82 508 0.00348432
512 508 0.00348432
219 508 0.00348432
98 508 0.00348432
33 508 0.00348432
436 508 0.00348432
37 508 0.00348432
418 508 0.00348432
217 508 0.00348432
262 508 0.00348432
81 508 0.00348432
195 508 0.00348432
52 508 0.00348432
93 508 0.00348432
312 508 0.00348432
155 508 0.00348432
88 508 0.00348432
55 508 0.00348432
217 508 0.00348432
418 508 0.00348432
315 508 0.00348432
241 508 0.00348432
80 508 0.00348432
318 508 0.00348432
92 508 0.00348432
7 508 0.00348432
251 508 0.00348432
305 508 0.00348432
154 508 0.00348432
114 508 0.00348432
174 508 0.00348432
56 508 0.00348432
169 508 0.00348432
49 508 0.00348432
7 508 0.00348432
149 508 0.00348432
194 508 0.00348432
154 508 0.00348432
436 508 0.00348432
103 508 0.00348432
44 508 0.00348432
219 508 0.00348432
31 508 0.00348432
155 508 0.00348432
165 508 0.00348432
15 508 0.00348432
241 508 0.00348432
133 508 0.00348432
272 508 0.00348432
44 508 0.00348432
512 508 0.00348432
476 508 0.00348432
559 508 0.00348432
476 508 0.00348432
250 508 0.00348432
143 508 0.00348432
242 508 0.00348432
336 508 0.00348432
60 508 0.00348432
99 508 0.00348432
112 508 0.00348432
6 508 0.00348432
272 508 0.00348432
220 508 0.00348432
76 508 0.00348432
92 508 0.00348432
315 508 0.00348432
308 508 0.00348432
25 508 0.00348432
182 508 0.00348432
228 508 0.00348432
250 508 0.00348432
158 508 0.00348432
123 508 0.00348432
79 508 0.00348432
39 508 0.00348432
505 508 0.00348432
161 508 0.00348432
149 508 0.00348432
305 508 0.00348432
105 508 0.00348432
182 508 0.00348432
393 508 0.00348432
25 508 0.00348432
559 508 0.00348432
164 508 0.00348432
143 508 0.00348432
138 508 0.00348432
105 508 0.00348432
153 508 0.00348432
205 508 0.00348432
67 508 0.00348432
290 508 0.00348432
16 508 0.00348432
70 508 0.00348432
267 508 0.00348432
12 508 0.00348432
433 508 0.00348432
458 508 0.00348432
267 508 0.00348432
129 508 0.00348432
129 508 0.00348432
353 508 0.00348432
14 508 0.00348432
294 508 0.00348432
138 508 0.00348432
278 508 0.00348432
227 508 0.00348432
132 508 0.00348432
32 508 0.00348432
153 508 0.00348432
234 508 0.00348432
122 508 0.00348432
354 508 0.00348432
60 508 0.00348432
26 508 0.00348432
395 508 0.00348432
440 508 0.00348432
14 508 0.00348432
100 508 0.00348432
261 508 0.00348432
112 508 0.00348432
12 508 0.00348432
94 508 0.00348432
335 508 0.00348432
299 508 0.00348432
124 508 0.00348432
148 508 0.00348432
26 508 0.00348432
164 508 0.00348432
387 508 0.00348432
187 508 0.00348432
6 508 0.00348432
48 508 0.00348432
53 508 0.00348432
140 508 0.00348432
113 508 0.00348432
258 508 0.00348432
291 508 0.00348432
322 508 0.00348432
113 508 0.00348432
100 508 0.00348432
38 508 0.00348432
34 508 0.00348432
291 508 0.00348432
285 508 0.00348432
38 508 0.00348432
67 508 0.00348432
110 508 0.00348432
518 508 0.00348432
218 508 0.00348432
53 508 0.00348432
259 508 0.00348432
300 508 0.00348432
253 508 0.00348432
103 508 0.00348432
54 508 0.00348432
387 508 0.00348432
45 508 0.00348432
85 508 0.00348432
228 508 0.00348432
276 508 0.00348432
71 508 0.00348432
247 508 0.00348432
261 508 0.00348432
56 508 0.00348432
518 508 0.00348432
388 508 0.00348432
195 508 0.00348432
420 508 0.00348432
161 508 0.00348432
71 508 0.00348432
123 508 0.00348432
45 508 0.00348432
242 508 0.00348432
180 508 0.00348432
34 508 0.00348432
114 508 0.00348432
135 508 0.00348432
388 508 0.00348432
104 508 0.00348432
88 508 0.00348432
308 508 0.00348432
299 508 0.00348432
76 508 0.00348432
290 508 0.00348432
187 508 0.00348432
180 508 0.00348432
300 508 0.00348432
2 508 0.00348432
39 508 0.00348432
378 508 0.00348432
5 508 0.00348432
174 508 0.00348432
52 508 0.00348432
429 508 0.00348432
452 508 0.00348432
216 508 0.00348432
433 508 0.00348432
57 508 0.00348432
124 508 0.00348432
505 508 0.00348432
104 508 0.00348432
375 508 0.00348432
244 508 0.00348432
2 508 0.00348432
82 508 0.00348432
194 508 0.00348432
457 508 0.00348432
285 508 0.00348432
216 508 0.00348432
234 508 0.00348432
135 508 0.00348432
79 508 0.00348432
110 508 0.00348432
49 508 0.00348432
220 508 0.00348432
276 508 0.00348432
57 508 0.00348432
102 508 0.00348432
5 508 0.00348432
244 508 0.00348432
33 508 0.00348432
165 508 0.00348432
258 508 0.00348432
81 508 0.00348432
140 508 0.00348432
336 508 0.00348432
55 508 0.00348432
102 508 0.00348432
456 508 0.00348432
16 508 0.00348432
253 508 0.00348432
37 508 0.00348432
322 508 0.00348432
313 508 0.00348432
98 508 0.00348432
1 508 0.00348432
456 508 0.00348432
510 509 0.00414938
96 509 0.00414938
64 509 0.00414938
500 509 0.00414938
91 509 0.00414938
87 509 0.00414938
211 509 0.00414938
403 509 0.00414938
196 509 0.00414938
190 509 0.00414938
166 509 0.00414938
142 509 0.00414938
670 509 0.00414938
286 509 0.00414938
233 509 0.00414938
415 509 0.00414938
229 509 0.00414938
229 509 0.00414938
78 509 0.00414938
223 509 0.00414938
379 509 0.00414938
147 509 0.00414938
208 509 0.00414938
68 509 0.00414938
130 509 0.00414938
573 509 0.00414938
78 509 0.00414938
329 509 0.00414938
560 509 0.00414938
406 509 0.00414938
406 509 0.00414938
211 509 0.00414938
511 509 0.00414938
517 509 0.00414938
63 509 0.00414938
141 509 0.00414938
355 509 0.00414938
281 509 0.00414938
409 509 0.00414938
62 509 0.00414938
459 509 0.00414938
346 509 0.00414938
199 509 0.00414938
412 509 0.00414938
224 509 0.00414938
587 509 0.00414938
402 509 0.00414938
209 509 0.00414938
480 509 0.00414938
366 509 0.00414938
648 509 0.00414938
116 509 0.00414938
412 509 0.00414938
528 509 0.00414938
97 509 0.00414938
403 509 0.00414938
376 509 0.00414938
126 509 0.00414938
199 509 0.00414938
462 509 0.00414938
200 509 0.00414938
160 509 0.00414938
445 509 0.00414938
128 509 0.00414938
402 509 0.00414938
490 509 0.00414938
524 509 0.00414938
150 509 0.00414938
389 509 0.00414938
373 509 0.00414938
233 509 0.00414938
334 509 0.00414938
323 509 0.00414938
224 509 0.00414938
561 509 0.00414938
415 509 0.00414938
443 509 0.00414938
560 509 0.00414938
502 509 0.00414938
463 509 0.00414938
288 509 0.00414938
573 509 0.00414938
578 509 0.00414938
372 509 0.00414938
210 509 0.00414938
97 509 0.00414938
190 509 0.00414938
351 509 0.00414938
29 509 0.00414938
561 509 0.00414938
366 509 0.00414938
578 509 0.00414938
66 509 0.00414938
235 509 0.00414938
524 509 0.00414938
330 509 0.00414938
566 509 0.00414938
36 509 0.00414938
405 509 0.00414938
172 509 0.00414938
63 509 0.00414938
372 509 0.00414938
146 509 0.00414938
480 509 0.00414938
192 509 0.00414938
587 509 0.00414938
567 509 0.00414938
511 509 0.00414938
368 509 0.00414938
150 509 0.00414938
289 509 0.00414938
40 509 0.00414938
287 509 0.00414938
287 509 0.00414938
333 509 0.00414938
91 509 0.00414938
324 509 0.00414938
328 509 0.00414938
289 509 0.00414938
114 509 0.00414938
152 509 0.00414938
235 509 0.00414938
370 509 0.00414938
400 509 0.00414938
463 509 0.00414938
171 509 0.00414938
528 509 0.00414938
445 509 0.00414938
510 509 0.00414938
18 509 0.00414938
36 509 0.00414938
29 509 0.00414938
309 509 0.00414938
413 509 0.00414938
75 509 0.00414938
64 509 0.00414938
502 509 0.00414938
128 509 0.00414938
114 509 0.00414938
200 509 0.00414938
90 509 0.00414938
329 509 0.00414938
130 509 0.00414938
571 509 0.00414938
330 509 0.00414938
369 509 0.00414938
376 509 0.00414938
309 509 0.00414938
65 509 0.00414938
571 509 0.00414938
411 509 0.00414938
409 509 0.00414938
550 509 0.00414938
269 509 0.00414938
197 509 0.00414938
75 509 0.00414938
22 509 0.00414938
380 509 0.00414938
61 509 0.00414938
66 509 0.00414938
172 509 0.00414938
331 509 0.00414938
141 509 0.00414938
127 509 0.00414938
373 509 0.00414938
142 509 0.00414938
333 509 0.00414938
334 509 0.00414938
355 509 0.00414938
346 509 0.00414938
324 509 0.00414938
18 509 0.00414938
389 509 0.00414938
368 509 0.00414938
61 509 0.00414938
87 509 0.00414938
351 509 0.00414938
427 509 0.00414938
286 509 0.00414938
566 509 0.00414938
288 509 0.00414938
126 509 0.00414938
482 509 0.00414938
74 509 0.00414938
171 509 0.00414938
400 509 0.00414938
116 509 0.00414938
65 509 0.00414938
567 509 0.00414938
364 509 0.00414938
210 509 0.00414938
427 509 0.00414938
160 509 0.00414938
147 509 0.00414938
517 509 0.00414938
370 509 0.00414938
413 509 0.00414938
411 509 0.00414938
459 509 0.00414938
380 509 0.00414938
192 509 0.00414938
281 509 0.00414938
369 509 0.00414938
62 509 0.00414938
323 509 0.00414938
68 509 0.00414938
331 509 0.00414938
90 509 0.00414938
96 509 0.00414938
74 509 0.00414938
364 509 0.00414938
106 509 0.00414938
379 509 0.00414938
328 509 0.00414938
196 509 0.00414938
482 509 0.00414938
462 509 0.00414938
670 509 0.00414938
127 509 0.00414938
223 509 0.00414938
41 509 0.00414938
343 509 0.00414938
197 509 0.00414938
41 509 0.00414938
648 509 0.00414938
550 509 0.00414938
106 509 0.00414938
343 509 0.00414938
443 509 0.00414938
269 509 0.00414938
490 509 0.00414938
405 509 0.00414938
152 509 0.00414938
22 509 0.00414938
146 509 0.00414938
208 509 0.00414938
166 509 0.00414938
209 509 0.00414938
40 509 0.00414938
500 509 0.00414938
509 510 0.0144928
146 510 0.0144928
286 510 0.0144928
502 510 0.0144928
289 510 0.0144928
289 510 0.0144928
445 510 0.0144928
482 510 0.0144928
127 510 0.0144928
618 510 0.0144928
573 510 0.0144928
22 510 0.0144928
550 510 0.0144928
199 510 0.0144928
142 510 0.0144928
380 510 0.0144928
141 510 0.0144928
22 510 0.0144928
171 510 0.0144928
193 510 0.0144928
502 510 0.0144928
193 510 0.0144928
146 510 0.0144928
400 510 0.0144928
66 510 0.0144928
286 510 0.0144928
573 510 0.0144928
223 510 0.0144928
415 510 0.0144928
141 510 0.0144928
172 510 0.0144928
96 510 0.0144928
509 510 0.0144928
96 510 0.0144928
618 510 0.0144928
223 510 0.0144928
369 510 0.0144928
561 510 0.0144928
66 510 0.0144928
200 510 0.0144928
172 510 0.0144928
561 510 0.0144928
482 510 0.0144928
62 510 0.0144928
281 510 0.0144928
389 510 0.0144928
127 510 0.0144928
462 510 0.0144928
199 510 0.0144928
389 510 0.0144928
200 510 0.0144928
511 510 0.0144928
281 510 0.0144928
380 510 0.0144928
550 510 0.0144928
400 510 0.0144928
445 510 0.0144928
415 510 0.0144928
130 510 0.0144928
462 510 0.0144928
233 510 0.0144928
369 510 0.0144928
62 510 0.0144928
233 510 0.0144928
511 510 0.0144928
130 510 0.0144928
171 510 0.0144928
142 510 0.0144928
229 511 0.0123457
172 511 0.0123457
223 511 0.0123457
369 511 0.0123457
171 511 0.0123457
96 511 0.0123457
146 511 0.0123457
482 511 0.0123457
509 511 0.0123457
229 511 0.0123457
550 511 0.0123457
233 511 0.0123457
415 511 0.0123457
224 511 0.0123457
233 511 0.0123457
346 511 0.0123457
406 511 0.0123457
223 511 0.0123457
536 511 0.0123457
369 511 0.0123457
74 511 0.0123457
61 511 0.0123457
490 511 0.0123457
561 511 0.0123457
462 511 0.0123457
578 511 0.0123457
286 511 0.0123457
370 511 0.0123457
22 511 0.0123457
281 511 0.0123457
536 511 0.0123457
445 511 0.0123457
389 511 0.0123457
130 511 0.0123457
509 511 0.0123457
400 511 0.0123457
389 511 0.0123457
406 511 0.0123457
22 511 0.0123457
130 511 0.0123457
224 511 0.0123457
146 511 0.0123457
480 511 0.0123457
502 511 0.0123457
380 511 0.0123457
445 511 0.0123457
550 511 0.0123457
127 511 0.0123457
96 511 0.0123457
141 511 0.0123457
482 511 0.0123457
573 511 0.0123457
400 511 0.0123457
172 511 0.0123457
200 511 0.0123457
142 511 0.0123457
370 511 0.0123457
490 511 0.0123457
510 511 0.0123457
74 511 0.0123457
286 511 0.0123457
61 511 0.0123457
200 511 0.0123457
415 511 0.0123457
380 511 0.0123457
561 511 0.0123457
142 511 0.0123457
578 511 0.0123457
502 511 0.0123457
346 511 0.0123457
141 511 0.0123457
510 511 0.0123457
171 511 0.0123457
462 511 0.0123457
289 511 0.0123457
480 511 0.0123457
127 511 0.0123457
573 511 0.0123457
289 511 0.0123457
281 511 0.0123457
84 512 0.00289855
441 512 0.00289855
179 512 0.00289855
8 512 0.00289855
1 512 0.00289855
447 512 0.00289855
183 512 0.00289855
83 512 0.00289855
457 512 0.00289855
145 512 0.00289855
513 512 0.00289855
419 512 0.00289855
371 512 0.00289855
99 512 0.00289855
543 512 0.00289855
248 512 0.00289855
48 512 0.00289855
217 512 0.00289855
438 512 0.00289855
135 512 0.00289855
300 512 0.00289855
182 512 0.00289855
440 512 0.00289855
242 512 0.00289855
183 512 0.00289855
13 512 0.00289855
601 512 0.00289855
280 512 0.00289855
307 512 0.00289855
99 512 0.00289855
315 512 0.00289855
102 512 0.00289855
38 512 0.00289855
37 512 0.00289855
25 512 0.00289855
441 512 0.00289855
300 512 0.00289855
249 512 0.00289855
132 512 0.00289855
8 512 0.00289855
227 512 0.00289855
433 512 0.00289855
175 512 0.00289855
59 512 0.00289855
58 512 0.00289855
195 512 0.00289855
378 512 0.00289855
252 512 0.00289855
167 512 0.00289855
174 512 0.00289855
205 512 0.00289855
33 512 0.00289855
318 512 0.00289855
434 512 0.00289855
655 512 0.00289855
123 512 0.00289855
258 512 0.00289855
195 512 0.00289855
161 512 0.00289855
188 512 0.00289855
508 512 0.00289855
262 512 0.00289855
308 512 0.00289855
135 512 0.00289855
158 512 0.00289855
104 512 0.00289855
33 512 0.00289855
276 512 0.00289855
276 512 0.00289855
198 512 0.00289855
267 512 0.00289855
167 512 0.00289855
394 512 0.00289855
115 512 0.00289855
89 512 0.00289855
145 512 0.00289855
44 512 0.00289855
386 512 0.00289855
101 512 0.00289855
39 512 0.00289855
71 512 0.00289855
261 512 0.00289855
152 512 0.00289855
31 512 0.00289855
179 512 0.00289855
272 512 0.00289855
447 512 0.00289855
44 512 0.00289855
592 512 0.00289855
262 512 0.00289855
67 512 0.00289855
279 512 0.00289855
362 512 0.00289855
241 512 0.00289855
85 512 0.00289855
148 512 0.00289855
144 512 0.00289855
6 512 0.00289855
45 512 0.00289855
353 512 0.00289855
100 512 0.00289855
114 512 0.00289855
436 512 0.00289855
49 512 0.00289855
504 512 0.00289855
15 512 0.00289855
123 512 0.00289855
113 512 0.00289855
308 512 0.00289855
541 512 0.00289855
94 512 0.00289855
243 512 0.00289855
508 512 0.00289855
487 512 0.00289855
378 512 0.00289855
101 512 0.00289855
305 512 0.00289855
187 512 0.00289855
154 512 0.00289855
158 512 0.00289855
241 512 0.00289855
132 512 0.00289855
52 512 0.00289855
7 512 0.00289855
272 512 0.00289855
153 512 0.00289855
572 512 0.00289855
122 512 0.00289855
393 512 0.00289855
478 512 0.00289855
267 512 0.00289855
152 512 0.00289855
165 512 0.00289855
434 512 0.00289855
290 512 0.00289855
82 512 0.00289855
252 512 0.00289855
105 512 0.00289855
49 512 0.00289855
88 512 0.00289855
307 512 0.00289855
56 512 0.00289855
25 512 0.00289855
227 512 0.00289855
452 512 0.00289855
313 512 0.00289855
585 512 0.00289855
352 512 0.00289855
198 512 0.00289855
188 512 0.00289855
440 512 0.00289855
15 512 0.00289855
220 512 0.00289855
420 512 0.00289855
284 512 0.00289855
371 512 0.00289855
52 512 0.00289855
26 512 0.00289855
79 512 0.00289855
543 512 0.00289855
218 512 0.00289855
278 512 0.00289855
80 512 0.00289855
104 512 0.00289855
157 512 0.00289855
429 512 0.00289855
85 512 0.00289855
592 512 0.00289855
67 512 0.00289855
393 512 0.00289855
205 512 0.00289855
259 512 0.00289855
115 512 0.00289855
419 512 0.00289855
518 512 0.00289855
37 512 0.00289855
418 512 0.00289855
50 512 0.00289855
39 512 0.00289855
374 512 0.00289855
48 512 0.00289855
5 512 0.00289855
386 512 0.00289855
133 512 0.00289855
248 512 0.00289855
504 512 0.00289855
280 512 0.00289855
349 512 0.00289855
79 512 0.00289855
55 512 0.00289855
92 512 0.00289855
254 512 0.00289855
122 512 0.00289855
51 512 0.00289855
175 512 0.00289855
94 512 0.00289855
70 512 0.00289855
313 512 0.00289855
278 512 0.00289855
153 512 0.00289855
114 512 0.00289855
59 512 0.00289855
102 512 0.00289855
31 512 0.00289855
258 512 0.00289855
466 512 0.00289855
290 512 0.00289855
139 512 0.00289855
154 512 0.00289855
34 512 0.00289855
458 512 0.00289855
291 512 0.00289855
220 512 0.00289855
174 512 0.00289855
458 512 0.00289855
436 512 0.00289855
5 512 0.00289855
593 512 0.00289855
170 512 0.00289855
80 512 0.00289855
593 512 0.00289855
429 512 0.00289855
217 512 0.00289855
395 512 0.00289855
335 512 0.00289855
745 512 0.00289855
124 512 0.00289855
433 512 0.00289855
305 512 0.00289855
279 512 0.00289855
7 512 0.00289855
6 512 0.00289855
394 512 0.00289855
234 512 0.00289855
19 512 0.00289855
418 512 0.00289855
505 512 0.00289855
601 512 0.00289855
155 512 0.00289855
55 512 0.00289855
254 512 0.00289855
284 512 0.00289855
285 512 0.00289855
83 512 0.00289855
144 512 0.00289855
572 512 0.00289855
138 512 0.00289855
745 512 0.00289855
352 512 0.00289855
655 512 0.00289855
159 512 0.00289855
50 512 0.00289855
60 512 0.00289855
133 512 0.00289855
513 512 0.00289855
163 512 0.00289855
259 512 0.00289855
121 512 0.00289855
531 512 0.00289855
168 512 0.00289855
88 512 0.00289855
249 512 0.00289855
157 512 0.00289855
168 512 0.00289855
71 512 0.00289855
105 512 0.00289855
56 512 0.00289855
353 512 0.00289855
121 512 0.00289855
291 512 0.00289855
218 512 0.00289855
53 512 0.00289855
505 512 0.00289855
228 512 0.00289855
54 512 0.00289855
113 512 0.00289855
53 512 0.00289855
58 512 0.00289855
318 512 0.00289855
60 512 0.00289855
487 512 0.00289855
159 512 0.00289855
457 512 0.00289855
187 512 0.00289855
243 512 0.00289855
182 512 0.00289855
170 512 0.00289855
54 512 0.00289855
165 512 0.00289855
478 512 0.00289855
16 512 0.00289855
12 512 0.00289855
261 512 0.00289855
100 512 0.00289855
518 512 0.00289855
13 512 0.00289855
92 512 0.00289855
374 512 0.00289855
304 512 0.00289855
45 512 0.00289855
148 512 0.00289855
531 512 0.00289855
234 512 0.00289855
349 512 0.00289855
420 512 0.00289855
395 512 0.00289855
26 512 0.00289855
139 512 0.00289855
585 512 0.00289855
362 512 0.00289855
76 512 0.00289855
163 512 0.00289855
294 512 0.00289855
16 512 0.00289855
76 512 0.00289855
466 512 0.00289855
315 512 0.00289855
541 512 0.00289855
322 512 0.00289855
161 512 0.00289855
34 512 0.00289855
306 512 0.00289855
1 512 0.00289855
228 512 0.00289855
138 512 0.00289855
155 512 0.00289855
89 512 0.00289855
294 512 0.00289855
438 512 0.00289855
335 512 0.00289855
82 512 0.00289855
452 512 0.00289855
12 512 0.00289855
242 512 0.00289855
124 512 0.00289855
84 512 0.00289855
306 512 0.00289855
70 512 0.00289855
38 512 0.00289855
304 512 0.00289855
322 512 0.00289855
285 512 0.00289855
19 512 0.00289855
51 512 0.00289855
261 513 0.00680272
393 513 0.00680272
396 513 0.00680272
378 513 0.00680272
512 513 0.00680272
39 513 0.00680272
219 513 0.00680272
80 513 0.00680272
378 513 0.00680272
2 513 0.00680272
129 513 0.00680272
313 513 0.00680272
37 513 0.00680272
272 513 0.00680272
99 513 0.00680272
505 513 0.00680272
11 513 0.00680272
452 513 0.00680272
129 513 0.00680272
6 513 0.00680272
353 513 0.00680272
38 513 0.00680272
276 513 0.00680272
342 513 0.00680272
26 513 0.00680272
362 513 0.00680272
60 513 0.00680272
56 513 0.00680272
33 513 0.00680272
114 513 0.00680272
163 513 0.00680272
182 513 0.00680272
291 513 0.00680272
99 513 0.00680272
174 513 0.00680272
45 513 0.00680272
48 513 0.00680272
272 513 0.00680272
182 513 0.00680272
101 513 0.00680272
290 513 0.00680272
155 513 0.00680272
535 513 0.00680272
163 513 0.00680272
284 513 0.00680272
105 513 0.00680272
82 513 0.00680272
45 513 0.00680272
37 513 0.00680272
300 513 0.00680272
276 513 0.00680272
7 513 0.00680272
352 513 0.00680272
284 513 0.00680272
94 513 0.00680272
352 513 0.00680272
478 513 0.00680272
154 513 0.00680272
34 513 0.00680272
135 513 0.00680272
59 513 0.00680272
335 513 0.00680272
188 513 0.00680272
7 513 0.00680272
393 513 0.00680272
33 513 0.00680272
105 513 0.00680272
236 513 0.00680272
188 513 0.00680272
53 513 0.00680272
395 513 0.00680272
396 513 0.00680272
103 513 0.00680272
6 513 0.00680272
15 513 0.00680272
154 513 0.00680272
195 513 0.00680272
259 513 0.00680272
452 513 0.00680272
